id,event_type,event_cause,status,latitude,longitude,corridor,zone,police_station,direction,junction,start_datetime,hour_of_day,day_of_week,is_weekend,month,is_peak_hour,is_night,time_bin,has_vehicle,event_span_km,requires_road_closure,priority,severity_tier,veh_type,description,duration_to_close_min
FKID005422,unplanned,vehicle_breakdown,closed,12.8425759,77.5885226,Non-corridor,South Zone 1,Hulimavu,unknown,unknown,2023-12-20 23:50:53.047000+00:00,5,3,0,12,0,1,early_morning,1,0.0,False,Low,Low,bmtc_bus,vehicle start problem .,63.71386355
FKID005423,unplanned,vehicle_breakdown,closed,13.0042703,77.6629128,ORR North 1,Central Zone 1,Banaswadi,unknown,unknown,2023-12-21 02:04:39.977000+00:00,7,3,0,12,1,0,morning_rush,1,0.0,False,High,High,heavy_vehicle,vehicle break doun,
FKID005424,unplanned,tree_fall,active,13.1112089,77.6337925,Hennur Main Road,North Zone 2,Yelahanka,unknown,unknown,2023-12-21 02:05:24.142000+00:00,7,3,0,12,1,0,morning_rush,0,0.0,False,High,High,none,tree fall between bellalli junction and rava university road,
FKID005425,unplanned,tree_fall,active,13.1112688,77.6338053,Hennur Main Road,North Zone 2,Yelahanka,unknown,unknown,2023-12-21 02:07:38.331000+00:00,7,3,0,12,1,0,morning_rush,0,0.0,False,High,High,none,tree fall between bellalli junction road and reva university road,
FKID005426,unplanned,others,closed,12.9417825,77.7470581,Non-corridor,East Zone 1,Whitefield,unknown,unknown,2023-12-21 02:44:24.988000+00:00,8,3,0,12,1,0,morning_rush,0,0.0,False,Low,Low,none,hgv fall in drinage sir,99.64480833333333
FKID005427,unplanned,vehicle_breakdown,closed,13.0446122,77.5830636,ORR North 2,North Zone 1,Kodigehalli,unknown,unknown,2023-12-21 03:05:08.238000+00:00,8,3,0,12,1,0,morning_rush,1,0.0,False,High,High,truck,vehicle breakdown orr road towards hebbala slow moment of traffic,
FKID005428,unplanned,vehicle_breakdown,closed,13.0356667,77.58912,Bellary Road 1,North Zone 2,Kodigehalli,unknown,unknown,2023-12-21 04:28:09.462000+00:00,9,3,0,12,1,0,morning_rush,1,0.0,False,High,High,lcv,,19.75909175
FKID005429,unplanned,vehicle_breakdown,closed,12.9996649,77.6752443,ORR East 2,East Zone 2,Banaswadi,unknown,unknown,2023-12-21 04:24:08.096000+00:00,9,3,0,12,1,0,morning_rush,1,0.0,False,High,High,truck,breakdown,92.9163563
FKID005430,unplanned,vehicle_breakdown,closed,13.0360183,77.5891833,Bellary Road 1,North Zone 2,Kodigehalli,unknown,unknown,2023-12-21 05:57:23.185000+00:00,11,3,0,12,0,0,midday,1,0.0,False,High,High,bmtc_bus,,147.61173708333334
FKID005431,unplanned,others,active,13.0701327,77.5869723,Non-corridor,North Zone 1,Kodigehalli,unknown,unknown,2023-12-21 06:46:30.111000+00:00,12,3,0,12,0,0,midday,0,0.0,False,Low,Low,none,[location] railway underpass road work [location] back gate,
FKID005432,unplanned,construction,closed,12.9839509,77.5286651,Magadi Road,West Zone 1,Kamakshipalya,unknown,unknown,2023-12-21 18:38:58.695000+00:00,0,4,0,12,0,1,late_night,0,0.006947062235546733,True,High,High,none,due to road repair putting thar,
FKID005433,unplanned,vehicle_breakdown,closed,13.0000387,77.6766808,ORR East 2,East Zone 2,Mahadevapura,unknown,unknown,2023-12-21 19:17:48.357000+00:00,0,4,0,12,0,1,late_night,1,0.0,False,High,High,heavy_vehicle,clutch plate problem,31.1868471
FKID005434,unplanned,others,closed,13.0652039,77.6404893,Non-corridor,East Zone 2,Hennuru,unknown,unknown,2023-12-21 19:57:12.735000+00:00,1,4,0,12,0,1,late_night,0,0.007972048179549248,True,Low,Low,none,"good morning sir..
near nagenahalli junction from krishtu [person] rods fell on road sir.. road completely closed from krishtu [person] towards [location].. 🙏",112.65264815
FKID005435,unplanned,road_conditions,closed,13.1214112,77.6181754,Non-corridor,North Zone 2,Yelahanka,unknown,unknown,2023-12-21 20:14:04.763000+00:00,1,4,0,12,0,1,late_night,0,0.0,False,Low,Low,none,[person] nagar bus stop ಹತ್ತಿರ ಗುಂಡಿ ಇರುವುದರಿಂದ ಬಾಗಲೂರು ಕ್ರಾಸ್ ಕಡೆಯಿಂದ ಬಾಗಲೂರು ವಿಲೇಜ್ ಕಡೆಗೆ vehicle moment slow ಇರುತ್ತದೆ ಸರ್,
FKID005437,unplanned,vehicle_breakdown,closed,12.913157,77.6254496,Hosur Road,South Zone 2,HSR Layout,unknown,unknown,2023-12-21 21:17:30.983000+00:00,2,4,0,12,0,1,late_night,1,0.0,False,High,High,bmtc_bus,silkboard down ramp towords rupena agrahara busstop bmtc bus offroad traffic normal moving,
FKID005438,unplanned,vehicle_breakdown,closed,12.91311,77.6252874,Hosur Road,South Zone 2,HSR Layout,unknown,unknown,2023-12-21 21:22:04.733000+00:00,2,4,0,12,0,1,late_night,1,0.0,False,High,High,bmtc_bus,silkboard dowramp towords rupena agrahara busstop bmtc of road starting promlem traffic normal moving sir,
FKID005439,unplanned,vehicle_breakdown,closed,12.9976602,77.5841298,Bellary Road 1,Central Zone 2,Sheshadripuram,unknown,unknown,2023-12-21 21:22:14.193000+00:00,2,4,0,12,0,1,late_night,1,0.0,False,High,High,others,vehicle breakdown vasanthanagra underbridge towards palace cross,
FKID005440,unplanned,vehicle_breakdown,closed,12.9975806,77.5841317,Bellary Road 1,Central Zone 2,Sheshadripuram,unknown,unknown,2023-12-21 21:33:05.493000+00:00,3,4,0,12,0,1,late_night,1,0.0,False,High,High,others,vehicle breakdown vasanthanagra underbridge towards palace,
FKID005441,unplanned,vehicle_breakdown,closed,12.997267,77.5847123,Bellary Road 1,Central Zone 2,High ground,unknown,unknown,2023-12-21 21:37:37.605000+00:00,3,4,0,12,0,1,late_night,1,0.0,False,High,High,others,chakravarthy layout towards serpentine [location],
FKID005442,planned,construction,closed,12.9894727,77.6639226,Non-corridor,Central Zone 1,Banaswadi,unknown,unknown,2023-12-21 22:15:26.334000+00:00,3,4,0,12,0,1,late_night,0,0.0,False,Low,Low,none,[location] work,
FKID005443,unplanned,vehicle_breakdown,closed,12.9936926,77.6615233,Non-corridor,Central Zone 1,Banaswadi,unknown,unknown,2023-12-21 22:43:12.008000+00:00,4,4,0,12,0,1,late_night,1,0.0,False,Low,Low,truck,petrol lorry heavy vehicle,
FKID005444,unplanned,others,closed,13.0495007,77.5936943,Bellary Road 1,North Zone 1,Hebbala,unknown,unknown,2023-12-22 01:51:40.477000+00:00,7,4,0,12,1,0,morning_rush,0,0.0,False,High,High,none,nhai work progress hebbal upramp,
FKID005445,unplanned,vehicle_breakdown,closed,13.040118,77.5439573,ORR North 2,North Zone 2,Jalahalli,unknown,unknown,2023-12-21 23:35:34.517000+00:00,5,4,0,12,0,1,early_morning,1,0.0,False,High,High,private_car,,11.028707233333334
FKID005446,planned,construction,closed,12.9896734,77.6634169,Non-corridor,Central Zone 1,Banaswadi,unknown,unknown,2023-12-22 00:19:29.632000+00:00,5,4,0,12,0,1,early_morning,0,0.014330727531637102,True,Low,Low,none,,
FKID005447,unplanned,water_logging,closed,13.1287618,77.6140528,Bellary Road 2,North Zone 2,Yelahanka,unknown,unknown,2023-12-22 02:59:12.665000+00:00,8,4,0,12,1,0,morning_rush,0,0.0,False,High,High,none,eco police service road water logging sir traffic normal mument sir,402.88345245
FKID005448,unplanned,vehicle_breakdown,closed,12.9230675,77.6705331,ORR East 1,East Zone 1,Bellandur,unknown,unknown,2023-12-22 05:08:11.951000+00:00,10,4,0,12,1,0,morning_rush,1,0.0,False,High,High,truck,,
FKID005449,unplanned,others,closed,12.9975256,77.5470383,West of Chord Road,West Zone 1,Vijayanagara,unknown,ModiHospital,2023-12-22 05:47:40.049000+00:00,11,4,0,12,0,0,midday,0,0.0,False,High,High,none,bmtc bus pancher prent wheel trfic no brblem,81.24858818333334
FKID005450,unplanned,vehicle_breakdown,closed,13.0083147,77.5268746,Non-corridor,West Zone 1,Rajajinagar,unknown,unknown,2023-12-22 06:30:01.912000+00:00,12,4,0,12,0,0,midday,1,0.0,False,Low,Low,heavy_vehicle,ಇಂಜಿನ್ ಸಮಸ್ಯೆ ಇಂದ ವಾಹನ ಕೆಟ್ಟು ನಿಂತಿದೆ ಸರ್,
FKID005451,unplanned,vehicle_breakdown,closed,12.9666279,77.5047999,Non-corridor,West Zone 1,Jnanabharathi,unknown,unknown,2023-12-22 06:54:55.831000+00:00,12,4,0,12,0,0,midday,1,0.0,False,Low,Low,lcv,lgv vehicle chasis broken at muddinapalya main road near [location] towards muddinapalya,50.876807183333334
FKID005452,unplanned,vehicle_breakdown,closed,12.984534,77.5280156,Magadi Road,West Zone 1,Kamakshipalya,unknown,unknown,2023-12-22 07:49:46.583000+00:00,13,4,0,12,0,0,midday,1,0.0,False,High,High,lcv,,
FKID005453,unplanned,pot_holes,active,13.0000936,77.4864768,Non-corridor,West Zone 1,Kamakshipalya,unknown,unknown,2023-12-22 09:11:01.507000+00:00,14,4,0,12,0,0,midday,0,0.0,False,Low,Low,none,,
FKID005454,planned,construction,closed,13.0395117,77.6415371,Airport New South Road,East Zone 2,Hennuru,unknown,unknown,2023-12-22 19:22:25.371000+00:00,0,5,1,12,0,1,late_night,0,0.0,False,High,High,none,[location] working vadarapalya junction traffic slow moment sir,
FKID005455,unplanned,vehicle_breakdown,closed,12.9917496,77.5854785,Bellary Road 1,Central Zone 2,High ground,unknown,unknown,2023-12-22 19:40:30.946000+00:00,1,5,1,12,0,1,late_night,1,0.0,False,High,High,taxi,break down,
FKID005456,unplanned,vehicle_breakdown,closed,13.0217783,77.6490837,ORR North 1,North Zone 1,Banaswadi,unknown,unknown,2023-12-22 20:27:31.617000+00:00,1,5,1,12,0,1,late_night,1,0.0,False,High,High,heavy_vehicle,break down  htv vehicle toward horamau,25.888201816666665
FKID005457,planned,construction,closed,12.9694731,77.7006015,ORR East 2,East Zone 1,HAL Old Airport,unknown,unknown,2023-12-22 20:59:29.032000+00:00,2,5,1,12,0,1,late_night,0,0.0,False,High,High,none,[location] towards [location] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,
FKID005458,unplanned,vehicle_breakdown,closed,13.009919,77.5275416,Non-corridor,West Zone 1,Rajajinagar,unknown,unknown,2023-12-22 21:23:43.565000+00:00,2,5,1,12,0,1,late_night,1,0.0,False,Low,Low,heavy_vehicle,ಪಂಚರ್ ಹಾಗಿರುವ ಕಾರಣ,
FKID005459,planned,construction,closed,12.9896141,77.6637936,Non-corridor,Central Zone 1,Banaswadi,unknown,unknown,2023-12-22 22:13:42.377000+00:00,3,5,1,12,0,1,late_night,0,0.0,False,Low,Low,none,[location] work,
FKID005460,unplanned,water_logging,closed,13.1213994,77.6180718,Non-corridor,North Zone 2,Yelahanka,unknown,unknown,2023-12-23 00:39:22.773000+00:00,6,5,1,12,0,0,early_morning,0,0.0,False,Low,Low,none,dwarka bus atop to wards [person] work sir traffic mument slow ede sir,197.33674348333335
FKID005461,unplanned,vehicle_breakdown,closed,13.1096246,77.5804484,Non-corridor,North Zone 2,Yelahanka,unknown,unknown,2023-12-23 03:01:18.996000+00:00,8,5,1,12,1,0,morning_rush,1,0.0,False,Low,Low,lcv,ಪುಟ್ಟೇನಹಳ್ಳಿ ಡಿಪೋ  ಹತ್ತಿರ ಟೆಂಪೋ ವಾಹನ [person] ಡೌನ್ ಆಗಿ ಫಸ್ಟ್ ಟ್ರ್ಯಾಕ್ ನಲ್ಲಿ ನಿಂತಿದ್ದು ಸ್ಲೋ ಮೊಮೆಂಟ್ ಟ್ರಾಫಿಕ್ ಇರುತ್ತದೆ ಸರ್.,
FKID005462,unplanned,vehicle_breakdown,closed,12.8676382,77.5819101,Non-corridor,South Zone 1,Thalagattapura,unknown,unknown,2023-12-23 03:10:48.327000+00:00,8,5,1,12,1,0,morning_rush,1,0.0,False,Low,Low,heavy_vehicle,this vehicle off roaded due to technical reason ..its extremely  left..,
FKID005463,unplanned,others,closed,13.0501761,77.5936781,Bellary Road 1,North Zone 1,Hebbala,unknown,unknown,2023-12-23 03:51:20.252000+00:00,9,5,1,12,1,0,morning_rush,0,0.0,False,High,High,none,nhai peoples installing cat eyes in main road kempapura towards airport,28.6036425
FKID005464,unplanned,construction,closed,13.0393919,77.641505,Airport New South Road,North Zone 1,Hennuru,unknown,unknown,2023-12-23 03:58:21.406000+00:00,9,5,1,12,1,0,morning_rush,0,0.0,False,High,High,none,ಸರ್ ನಮಸ್ತೆ ಹೆಣ್ಣೂರ್ ಬಾಗಲೂರು ಮುಖ್ಯ ರಸ್ತೆ ವಡ್ಡರ ಪಾಳ್ಯ ಜಂಕ್ಷನ್ ನಲ್ಲಿ ಟುವರ್ಡ್ಸ್ ಹೆಣ್ಣೂರ್ ಬಿ ಡಬ್ಲ್ಯೂ ಎಸ್ ಎಸ್ ಬಿ ರವರು ರಸ್ತೆ ಅಗೆದು ವರ್ಕ್ ಮಾಡುತ್ತಿರುತಾರೆ ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮೂಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್,6.968827316666666
FKID005465,unplanned,accident,closed,12.9984053,77.663273,ORR North 1,Central Zone 1,Banaswadi,unknown,unknown,2023-12-23 05:08:11.498000+00:00,10,5,1,12,1,0,morning_rush,0,0.0,False,High,High,none,vehicle breakdown,50.145977466666665
FKID005466,unplanned,vehicle_breakdown,closed,12.8911961,77.6067108,Non-corridor,South Zone 2,Mico Layout,unknown,unknown,2023-12-23 06:25:26.868000+00:00,11,5,1,12,0,0,midday,1,0.0,False,Low,Low,private_car,in vijay bank layout near [location] car off road due to in side key doorlock have left side no problem to traffic sir,
FKID005467,unplanned,vehicle_breakdown,closed,12.9606981,77.5129745,Non-corridor,West Zone 1,Jnanabharathi,unknown,unknown,2023-12-23 07:13:57.660000+00:00,12,5,1,12,0,0,midday,1,0.0,False,Low,Low,private_bus,off -road,56.5959926
FKID005468,unplanned,vehicle_breakdown,closed,13.0353947,77.5891024,Bellary Road 1,North Zone 2,Hebbala,unknown,unknown,2023-12-23 19:08:33.054000+00:00,0,6,1,12,0,1,late_night,1,0.0,False,High,High,others,bbmp lorry break down infront of baptist hospital towards city,
FKID005470,planned,construction,closed,13.0393868,77.641649,Airport New South Road,North Zone 1,Hennuru,unknown,unknown,2023-12-23 19:27:42.004000+00:00,0,6,1,12,0,1,late_night,0,0.0,False,High,High,none,bwssb work in progress hennur bagalur road slow movement sir,
FKID005471,unplanned,vehicle_breakdown,closed,12.9065098,77.4731509,Mysore Road,West Zone 1,Kengeri,unknown,unknown,2023-12-23 19:41:43.566000+00:00,1,6,1,12,0,1,late_night,1,0.0,False,High,High,heavy_vehicle,mysore road outgoing side hgv vehicle back side wheel cut,
FKID005472,unplanned,construction,active,12.9895912,77.6637668,Non-corridor,Central Zone 1,Banaswadi,unknown,unknown,2023-12-23 20:46:39.540000+00:00,2,6,1,12,0,1,late_night,0,0.0,False,Low,Low,none,drainage work,
FKID005474,unplanned,vehicle_breakdown,closed,13.049087,77.4973746,Non-corridor,North Zone 2,Chikkabanavara,unknown,unknown,2023-12-23 20:57:14.760000+00:00,2,6,1,12,0,1,late_night,1,0.0,False,Low,Low,taxi,vedio upper ramp towards city taxi vehicle off-road towards city traffic one side movement,
FKID005475,unplanned,vehicle_breakdown,closed,12.9675483,77.6530283,Non-corridor,Central Zone 1,Jeevanbheemanagar,unknown,unknown,2023-12-23 20:57:00.807000+00:00,2,6,1,12,0,1,late_night,1,0.03172738183900935,True,Low,Low,others,break down,
FKID005476,unplanned,vehicle_breakdown,closed,12.9405392,77.5247876,Mysore Road,West Zone 1,Byatarayanapura,unknown,unknown,2023-12-23 20:58:52.523000+00:00,2,6,1,12,0,1,late_night,1,0.0,False,High,High,heavy_vehicle,clutch plate cut,
FKID005477,unplanned,vehicle_breakdown,closed,13.0488417,77.4972148,Non-corridor,North Zone 2,Chikkabanavara,unknown,unknown,2023-12-23 21:28:16.488000+00:00,2,6,1,12,0,1,late_night,1,0.0,False,Low,Low,lcv,chokkasandra on flyover lcv vehicle off-road towards parle toll traffic one side movement,
FKID005478,unplanned,vehicle_breakdown,closed,13.1160903,77.6075945,Bellary Road 2,North Zone 2,Yelahanka,unknown,unknown,2023-12-23 22:10:42.119000+00:00,3,6,1,12,0,1,late_night,1,0.0,False,High,High,heavy_vehicle,palahalli gate onflyover to wards airport bbmp lary starting problem sir traffic normal mument sir,
FKID005479,unplanned,vehicle_breakdown,closed,13.0434964,77.6054589,ORR North 1,North Zone 1,Hebbala,unknown,unknown,2023-12-23 23:18:52.265000+00:00,4,6,1,12,0,1,late_night,1,0.0,False,High,High,private_car,[location] towards hebbal circle car off road,
FKID005480,unplanned,road_conditions,closed,12.9106896,77.5512656,Non-corridor,South Zone 1,K.S. Layout,unknown,unknown,2023-12-23 23:43:35.442000+00:00,5,6,1,12,0,1,early_morning,0,0.0,False,Low,Low,none,sanitary work or bwwsb late night road diginig and not close total entire chikkasandra to uttarahalli circle worst worst working concerned person is so neglect sir computers and daily police work is so hard take action sir,
FKID005481,unplanned,vehicle_breakdown,closed,13.0377233,77.5894983,Bellary Road 1,North Zone 2,Hebbala,unknown,unknown,2023-12-24 00:07:41.601000+00:00,5,6,1,12,0,1,early_morning,1,0.0,False,High,High,others,breakdown,
FKID005482,unplanned,vehicle_breakdown,closed,13.0378433,77.5893717,Bellary Road 1,North Zone 2,Kodigehalli,unknown,unknown,2023-12-24 00:09:27.130000+00:00,5,6,1,12,0,1,early_morning,1,0.0,False,High,High,others,breakdown,13.938969850000001
FKID005483,unplanned,accident,closed,12.9977614,77.7213522,Non-corridor,East Zone 2,K.R. Pura,unknown,unknown,2023-12-24 03:22:20.828000+00:00,8,6,1,12,1,0,morning_rush,0,0.000319840595187796,False,Low,Low,none,ಸಾಗರಮಂಗಲ ರೋಡ್ನಲ್ಲಿ ಬಿಎಂಟಿಸಿ ಬಸ್ ಬೆಸ್ಕಾಂ ಕಂಬಕ್ಕೆ ಡಿಕ್ಕಿ ಮಾಡಿರುತ್ತದೆ ಸರ್ ಟ್ರಾಫಿಕ್ ಏ ಕೃಷ್ಣಪ್ಪ ಕಡೆಗೆ ಹೆಚ್ಚಿನ ವಾಹನಗಳು ಸಂಚಾರ ಇರುತ್ತದೆ ಸರ್,61.85042823333333
FKID005484,unplanned,vehicle_breakdown,closed,13.1092217,77.6039087,Bellary Road 2,North Zone 2,Yelahanka,unknown,unknown,2023-12-24 03:27:53.414000+00:00,8,6,1,12,1,0,morning_rush,1,0.0,False,High,High,heavy_vehicle,[location] onflyover to wards city tipper [person] bust sir traffic normal mument sir,
FKID005485,unplanned,vehicle_breakdown,closed,13.0217907,77.5845124,Bellary Road 1,North Zone 2,R.T. Nagar,unknown,unknown,2023-12-24 04:16:33.299000+00:00,9,6,1,12,1,0,morning_rush,1,0.0,False,High,High,truck,.,
FKID005486,unplanned,vehicle_breakdown,closed,13.0218442,77.5845709,Bellary Road 1,North Zone 2,R.T. Nagar,unknown,unknown,2023-12-24 04:19:33.601000+00:00,9,6,1,12,1,0,morning_rush,1,0.0,False,High,High,truck,..,
FKID005487,unplanned,vehicle_breakdown,closed,12.9951003,77.5851148,Bellary Road 1,Central Zone 2,High ground,unknown,unknown,2023-12-24 04:25:02.609000+00:00,9,6,1,12,1,0,morning_rush,1,0.0,False,High,High,private_car,this vehicle off road near [location] under bridge due to starting problem.,46.93523065
FKID005488,unplanned,vehicle_breakdown,closed,12.9897898,77.7254032,Non-corridor,East Zone 1,Mahadevapura,unknown,unknown,2023-12-24 05:20:35.146000+00:00,10,6,1,12,1,0,morning_rush,1,0.0,False,Low,Low,bmtc_bus,off road,
FKID005489,unplanned,vehicle_breakdown,closed,13.049255,77.4961032,Non-corridor,West Zone 1,Chikkabanavara,unknown,unknown,2023-12-24 06:18:19.960000+00:00,11,6,1,12,0,0,midday,1,0.0,False,Low,Low,lcv,",,,",
FKID005490,unplanned,vehicle_breakdown,closed,13.06891,77.4477383,Non-corridor,Unknown,No Police Station,unknown,unknown,2023-12-24 06:22:35.052000+00:00,11,6,1,12,0,0,midday,1,0.0,False,Low,Low,heavy_vehicle,yes,
FKID005491,unplanned,others,closed,12.9903977,77.5042443,Magadi Road,West Zone 1,Kamakshipalya,unknown,unknown,2023-12-24 06:42:06.937000+00:00,12,6,1,12,0,0,midday,0,0.0,False,High,High,none,due to festival public purchase crowd heavy sir,84.37444583333333
FKID005492,unplanned,vehicle_breakdown,closed,13.0363571,77.627793,ORR North 1,North Zone 1,K.G. Halli,unknown,unknown,2023-12-24 07:57:41.022000+00:00,13,6,1,12,0,0,midday,1,0.0,False,High,High,bmtc_bus,stating prablm,
FKID005493,unplanned,congestion,closed,13.0723115,77.6512808,Non-corridor,East Zone 2,Hennuru,unknown,unknown,2023-12-24 08:38:58.233000+00:00,14,6,1,12,0,0,midday,0,0.0,False,Low,Low,none,ನಮಸ್ತೆ ಸರ್ ಹೆಣ್ಣೂರು ಬಾಗಲೂರು ಮೇನ್ ರೋಡ್ ಟು ಅವರ್ಸ್ ಗುಬ್ಬಿ ಕ್ರಾಸ್ ಇಂದ ಬೈರತಿ ಬಂಡಿಯವರಿಗೂ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇದೆ ಸರ್ ಟ್ರಾಫಿಕ್ ಜಾಸ್ತಿ ಬರ್ತಾ ಇದೆ ಸರ್ ಟ್ರಾಫಿಕ್ ಮೂಮೆಂಟು ಸ್ಲೋ ಇದೆ ಸರ್ ಕ್ಲಿಯರ್ ಮಾಡ್ತಾ ಇದ್ದೆ ಸರ್ ನಮಸ್ಕಾರ ಸರ್,
FKID005494,unplanned,vehicle_breakdown,closed,12.9120711,77.567396,ORR West 1,South Zone 1,K.S. Layout,unknown,unknown,2023-12-24 08:51:23.268000+00:00,14,6,1,12,0,0,midday,1,0.0,False,High,High,truck,,
FKID005495,unplanned,vehicle_breakdown,closed,12.9116817,77.55294,Non-corridor,South Zone 1,K.S. Layout,unknown,unknown,2023-12-24 09:05:05.136000+00:00,14,6,1,12,0,0,midday,1,0.0,False,Low,Low,bmtc_bus,bus off road,69.26106918333333
FKID005496,unplanned,construction,closed,13.0394604,77.6413768,Airport New South Road,North Zone 1,Hennuru,unknown,unknown,2023-12-24 19:20:06.804000+00:00,0,0,0,12,0,1,late_night,0,0.0,False,High,High,none,ಸರ್ ನಮಸ್ತೆ ವಡ್ಡರ ಪಾಳ್ಯ ಜಂಕ್ಷನ್ ನಲ್ಲಿ ಬಿಡಬ್ಲ್ಯೂಎಸ್ಎಸ್ಬಿ ಡ್ರೈನೇಜ್ ಕಾಮಗಾರಿ [person] ಡಬ್ಲ್ಯೂ ಎಸ್ ಎಸ್ ಬಿ ರವರು  ಅಗೆದು ಹಾಗೆ ಬಿಟ್ಟಿರುತ್ತಾರೆ ಹೆಣ್ಣೂರು ಬಾಗಲೂರು ಮುಖ್ಯ ರಸ್ತೆಯಲ್ಲಿ ಸಂಚಾರವು ನಿಧಾನಗತಿಯಲ್ಲಿ ಸಾಗುತ್ತಿದೆ ಸರ್,
FKID005497,unplanned,vehicle_breakdown,closed,13.0032564,77.5259337,Non-corridor,West Zone 1,Rajajinagar,unknown,unknown,2023-12-24 21:22:07.320000+00:00,2,0,0,12,0,1,late_night,1,0.0,False,Low,Low,truck,"truck offroad due to starting problem, traffic normal",
FKID005498,unplanned,construction,closed,13.0371565,77.5352186,Non-corridor,North Zone 2,Jalahalli,unknown,unknown,2023-12-24 23:29:15.699000+00:00,4,0,0,12,0,1,late_night,0,0.028923622289114898,True,Low,Low,none,[location] circle towards [location] jn. sir,28.28856955
FKID005499,unplanned,construction,closed,13.0322817,77.5876433,Bellary Road 1,North Zone 2,Kodigehalli,unknown,unknown,2023-12-25 01:34:01.276000+00:00,7,0,0,12,1,0,morning_rush,0,0.0,False,High,High,none,footpath work cleaning,
FKID005500,unplanned,vehicle_breakdown,closed,13.0618969,77.594485,Bellary Road 2,North Zone 1,Hebbala,unknown,unknown,2023-12-25 03:57:18.163000+00:00,9,0,0,12,1,0,morning_rush,1,0.22495725562518024,True,High,High,private_car,,
FKID005501,unplanned,vehicle_breakdown,closed,12.9798095,77.5106451,Non-corridor,West Zone 1,Jnanabharathi,unknown,unknown,2023-12-25 04:32:27.667000+00:00,10,0,0,12,1,0,morning_rush,1,0.0,False,Low,Low,private_bus,vehicle off road at bda complex junction  towards magadi main road traffic movieng slowly,
FKID005502,unplanned,vehicle_breakdown,closed,13.12554,77.5740088,Non-corridor,North Zone 2,Yelahanka,unknown,unknown,2023-12-25 06:36:46.826000+00:00,12,0,0,12,0,0,midday,1,0.0,False,Low,Low,bmtc_bus,,75.54407861666667
FKID005503,unplanned,vehicle_breakdown,closed,13.0383894,77.5896549,Bellary Road 1,North Zone 2,Hebbala,unknown,unknown,2023-12-25 09:16:23.318000+00:00,14,0,0,12,0,0,midday,1,0.0,False,High,High,ksrtc_bus,ksrtc bus upload near [location] ps towards stock 15 traffic no problem sir,
FKID005504,unplanned,vehicle_breakdown,closed,12.9564324,77.7093288,Varthur Road,East Zone 1,HAL Old Airport,unknown,unknown,2023-12-25 19:06:12.972000+00:00,0,1,0,12,0,1,late_night,1,0.0,False,High,High,heavy_vehicle,.....,
FKID005505,unplanned,vehicle_breakdown,closed,12.9487626,77.6891091,Non-corridor,East Zone 1,HAL Old Airport,unknown,unknown,2023-12-25 19:06:18.118000+00:00,0,1,0,12,0,1,late_night,1,0.0,False,Low,Low,heavy_vehicle,,2.4556867833333333
FKID005506,unplanned,vehicle_breakdown,closed,12.9562651,77.7092582,Varthur Road,East Zone 1,HAL Old Airport,unknown,unknown,2023-12-25 19:09:52.053000+00:00,0,1,0,12,0,1,late_night,1,0.0,False,High,High,heavy_vehicle,...,
FKID005507,unplanned,vehicle_breakdown,closed,13.00023,77.6856717,Non-corridor,East Zone 2,Mahadevapura,unknown,unknown,2023-12-25 19:28:45.911000+00:00,0,1,0,12,0,1,late_night,1,0.0,False,Low,Low,heavy_vehicle,vehicle brake down [location] tr ps,
FKID005508,unplanned,vehicle_breakdown,closed,13.0428412,77.5512236,ORR North 2,North Zone 2,Jalahalli,unknown,unknown,2023-12-25 19:59:00.978000+00:00,1,1,0,12,0,1,late_night,1,0.0,False,High,High,lcv,[person] off road on mes road towards bel circle,
FKID005509,unplanned,vehicle_breakdown,closed,13.0386772,77.5422104,ORR North 2,North Zone 2,Jalahalli,unknown,unknown,2023-12-25 20:06:10.732000+00:00,1,1,0,12,0,1,late_night,1,0.0,False,High,High,private_car,because tyre burst,13.388208883333334
FKID005510,unplanned,pot_holes,active,12.9745048,77.5134505,Non-corridor,West Zone 1,Jnanabharathi,unknown,unknown,2023-12-25 20:26:30.546000+00:00,1,1,0,12,0,1,late_night,0,0.0,False,Low,Low,none,ರಸ್ತೆ ಗುಂಡಿ ಬಿದ್ದಿರುವದರಿಂದ ವಾಹನ ಸಂಚಾರಕ್ಕೆ [person] ಆಗುತ್ತಿದೆ ಸರ್,
FKID005511,unplanned,vehicle_breakdown,closed,13.0031754,77.6823257,ORR East 2,East Zone 2,K.R. Pura,unknown,unknown,2023-12-25 20:33:36.175000+00:00,2,1,0,12,0,1,late_night,1,0.0,False,High,High,bmtc_bus,[person] breakdown sir [person] to ttk sir,
FKID005512,unplanned,vehicle_breakdown,closed,12.9799067,77.5106977,Non-corridor,West Zone 1,Jnanabharathi,unknown,unknown,2023-12-25 21:41:50.028000+00:00,3,1,0,12,0,1,late_night,1,0.0,False,Low,Low,private_bus,break down,112.37712826666666
